,image,label
8934,correct_mask/correct_mask_000497.jpg,correct_mask
7223,correct_mask/correct_mask_001089.jpg,correct_mask
12847,incorrect_mask/04914_Mask_Mouth_Chin.jpg,incorrect_mask
14428,incorrect_mask/03755_Mask_Mouth_Chin.jpg,incorrect_mask
11611,incorrect_mask/03158_Mask_Chin.jpg,incorrect_mask
1977,not_mask/00926.jpg,not_mask
11651,incorrect_mask/03786_Mask_Mouth_Chin.jpg,incorrect_mask
3264,not_mask/03314.jpg,not_mask
12754,incorrect_mask/02130_Mask_Chin.jpg,incorrect_mask
4834,not_mask/00142.jpg,not_mask
5061,correct_mask/01753_Mask.jpg,correct_mask
252,not_mask/04427.jpg,not_mask
8343,correct_mask/correct_mask_000094.jpg,correct_mask
2098,not_mask/04351.jpg,not_mask
13012,incorrect_mask/04599_Mask_Mouth_Chin.jpg,incorrect_mask
11071,incorrect_mask/03145_Mask_Mouth_Chin.jpg,incorrect_mask
3671,not_mask/03424.jpg,not_mask
10563,incorrect_mask/01167_Mask_Mouth_Chin.jpg,incorrect_mask
7434,correct_mask/correct_mask_001716.jpg,correct_mask
7307,correct_mask/04703_Mask.jpg,correct_mask
12829,incorrect_mask/01594_Mask_Mouth_Chin.jpg,incorrect_mask
4416,not_mask/02397.jpg,not_mask
14353,incorrect_mask/aug_125.jpg,incorrect_mask
6532,correct_mask/02979_Mask.jpg,correct_mask
5610,correct_mask/00576_Mask.jpg,correct_mask
10807,incorrect_mask/04535_Mask_Mouth_Chin.jpg,incorrect_mask
6151,correct_mask/02675_Mask.jpg,correct_mask
14196,incorrect_mask/02996_Mask_Mouth_Chin.jpg,incorrect_mask
13047,incorrect_mask/00326_Mask_Mouth_Chin.jpg,incorrect_mask
2934,not_mask/03614.jpg,not_mask
13330,incorrect_mask/00161_Mask_Mouth_Chin.jpg,incorrect_mask
12562,incorrect_mask/04448_Mask_Mouth_Chin.jpg,incorrect_mask
9213,correct_mask/01486_Mask.jpg,correct_mask
8168,correct_mask/03500_Mask.jpg,correct_mask
14141,incorrect_mask/04156_Mask_Mouth_Chin.jpg,incorrect_mask
14569,incorrect_mask/03874_Mask_Mouth_Chin.jpg,incorrect_mask
9038,correct_mask/04955_Mask.jpg,correct_mask
8137,correct_mask/03327_Mask.jpg,correct_mask
9615,correct_mask/03266_Mask.jpg,correct_mask
12658,incorrect_mask/01529_Mask_Mouth_Chin.jpg,incorrect_mask
8955,correct_mask/04742_Mask.jpg,correct_mask
56,not_mask/00896.jpg,not_mask
3412,not_mask/00540.jpg,not_mask
5344,correct_mask/correct_mask_002120.jpg,correct_mask
2855,not_mask/03084.jpg,not_mask
11874,incorrect_mask/04601_Mask_Mouth_Chin.jpg,incorrect_mask
2986,not_mask/02624.jpg,not_mask
10726,incorrect_mask/aug_188.jpg,incorrect_mask
11836,incorrect_mask/03312_Mask_Mouth_Chin.jpg,incorrect_mask
11792,incorrect_mask/02755_Mask_Mouth_Chin.jpg,incorrect_mask
5928,correct_mask/correct_mask_001637.jpg,correct_mask
14450,incorrect_mask/03119_Mask_Mouth_Chin.jpg,incorrect_mask
8145,correct_mask/correct_mask_000224.jpg,correct_mask
11537,incorrect_mask/03384_Mask_Mouth_Chin.jpg,incorrect_mask
4722,not_mask/03586.jpg,not_mask
10869,incorrect_mask/aug_540.jpg,incorrect_mask
14371,incorrect_mask/04119_Mask_Mouth_Chin.jpg,incorrect_mask
4472,not_mask/02130.jpg,not_mask
11847,incorrect_mask/02941_Mask_Mouth_Chin.jpg,incorrect_mask
7770,correct_mask/03412_Mask.jpg,correct_mask
2188,not_mask/00828.jpg,not_mask
6194,correct_mask/03309_Mask.jpg,correct_mask
4049,not_mask/00835.jpg,not_mask
10228,incorrect_mask/04462_Mask_Chin.jpg,incorrect_mask
9577,correct_mask/correct_mask_001404.jpg,correct_mask
7752,correct_mask/04935_Mask.jpg,correct_mask
7093,correct_mask/correct_mask_001162.jpg,correct_mask
3544,not_mask/04355.jpg,not_mask
519,not_mask/03916.jpg,not_mask
11575,incorrect_mask/03344_Mask_Mouth_Chin.jpg,incorrect_mask
4508,not_mask/04609.jpg,not_mask
10390,incorrect_mask/aug_269.jpg,incorrect_mask
6367,correct_mask/04036_Mask.jpg,correct_mask
7820,correct_mask/03785_Mask.jpg,correct_mask
6630,correct_mask/02639_Mask.jpg,correct_mask
227,not_mask/01777.jpg,not_mask
8552,correct_mask/03490_Mask.jpg,correct_mask
6473,correct_mask/correct_mask_001060.jpg,correct_mask
12787,incorrect_mask/02314_Mask_Mouth_Chin.jpg,incorrect_mask
7313,correct_mask/00020_Mask.jpg,correct_mask
14444,incorrect_mask/aug_437.jpg,incorrect_mask
10129,incorrect_mask/00604_Mask_Mouth_Chin.jpg,incorrect_mask
9899,incorrect_mask/01948_Mask_Mouth_Chin.jpg,incorrect_mask
1699,not_mask/04970.jpg,not_mask
14576,incorrect_mask/03215_Mask_Mouth_Chin.jpg,incorrect_mask
12724,incorrect_mask/03803_Mask_Mouth_Chin.jpg,incorrect_mask
1877,not_mask/03613.jpg,not_mask
513,not_mask/03857.jpg,not_mask
7729,correct_mask/00448_Mask.jpg,correct_mask
11109,incorrect_mask/incorrect-mask-62.jpg,incorrect_mask
11469,incorrect_mask/aug_167.jpg,incorrect_mask
9395,correct_mask/01522_Mask.jpg,correct_mask
6601,correct_mask/correct_mask_001672.jpg,correct_mask
5860,correct_mask/01866_Mask.jpg,correct_mask
10284,incorrect_mask/03154_Mask_Mouth_Chin.jpg,incorrect_mask
8369,correct_mask/00228_Mask.jpg,correct_mask
5709,correct_mask/02884_Mask.jpg,correct_mask
9035,correct_mask/03212_Mask.jpg,correct_mask
11510,incorrect_mask/03249_Mask_Mouth_Chin.jpg,incorrect_mask
2916,not_mask/03555.jpg,not_mask
480,not_mask/03427.jpg,not_mask
12311,incorrect_mask/04284_Mask_Mouth_Chin.jpg,incorrect_mask
7146,correct_mask/04636_Mask.jpg,correct_mask
2577,not_mask/01604.jpg,not_mask
9195,correct_mask/04075_Mask.jpg,correct_mask
13288,incorrect_mask/01612_Mask_Mouth_Chin.jpg,incorrect_mask
11376,incorrect_mask/00667_Mask_Mouth_Chin.jpg,incorrect_mask
10989,incorrect_mask/02140_Mask_Mouth_Chin.jpg,incorrect_mask
7202,correct_mask/01628_Mask.jpg,correct_mask
10297,incorrect_mask/03592_Mask_Mouth_Chin.jpg,incorrect_mask
1596,not_mask/00033.jpg,not_mask
11416,incorrect_mask/00332_Mask_Mouth_Chin.jpg,incorrect_mask
3896,not_mask/01276.jpg,not_mask
10328,incorrect_mask/02944_Mask_Mouth_Chin.jpg,incorrect_mask
1349,not_mask/00334.jpg,not_mask
6702,correct_mask/correct_mask_002124.jpg,correct_mask
6883,correct_mask/04682_Mask.jpg,correct_mask
3777,not_mask/00317.jpg,not_mask
10838,incorrect_mask/04896_Mask_Mouth_Chin.jpg,incorrect_mask
11087,incorrect_mask/02700_Mask_Mouth_Chin.jpg,incorrect_mask
8810,correct_mask/correct_mask_001803.jpg,correct_mask
4050,not_mask/00055.jpg,not_mask
10285,incorrect_mask/04924_Mask_Mouth_Chin.jpg,incorrect_mask
11162,incorrect_mask/02380_Mask_Mouth_Chin.jpg,incorrect_mask
11565,incorrect_mask/aug_220.jpg,incorrect_mask
11959,incorrect_mask/04191_Mask_Mouth_Chin.jpg,incorrect_mask
2762,not_mask/01882.jpg,not_mask
14411,incorrect_mask/incorrect-mask-80.jpg,incorrect_mask
7836,correct_mask/correct_mask_000633.jpg,correct_mask
3685,not_mask/00539.jpg,not_mask
5062,correct_mask/01184_Mask.jpg,correct_mask
3602,not_mask/03590.jpg,not_mask
13420,incorrect_mask/04067_Mask_Mouth_Chin.jpg,incorrect_mask
10200,incorrect_mask/01161_Mask_Mouth_Chin.jpg,incorrect_mask
1446,not_mask/03136.jpg,not_mask
5909,correct_mask/00631_Mask.jpg,correct_mask
1020,not_mask/03247.jpg,not_mask
705,not_mask/02115.jpg,not_mask
7840,correct_mask/02296_Mask.jpg,correct_mask
1866,not_mask/00343.jpg,not_mask
13891,incorrect_mask/01038_Mask_Mouth_Chin.jpg,incorrect_mask
11671,incorrect_mask/02042_Mask_Mouth_Chin.jpg,incorrect_mask
10561,incorrect_mask/04162_Mask_Mouth_Chin.jpg,incorrect_mask
13666,incorrect_mask/03258_Mask_Chin.jpg,incorrect_mask
2574,not_mask/00546.jpg,not_mask
11840,incorrect_mask/00188_Mask_Chin.jpg,incorrect_mask
2956,not_mask/02846.jpg,not_mask
7188,correct_mask/04308_Mask.jpg,correct_mask
3742,not_mask/00647.jpg,not_mask
3914,not_mask/03074.jpg,not_mask
8658,correct_mask/01895_Mask.jpg,correct_mask
1419,not_mask/02636.jpg,not_mask
1103,not_mask/04352.jpg,not_mask
5921,correct_mask/03371_Mask.jpg,correct_mask
6176,correct_mask/03848_Mask.jpg,correct_mask
14435,incorrect_mask/03083_Mask_Mouth_Chin.jpg,incorrect_mask
10130,incorrect_mask/04179_Mask_Chin.jpg,incorrect_mask
1558,not_mask/00648.jpg,not_mask
13915,incorrect_mask/00149_Mask_Mouth_Chin.jpg,incorrect_mask
9027,correct_mask/00699_Mask.jpg,correct_mask
11389,incorrect_mask/02211_Mask_Mouth_Chin.jpg,incorrect_mask
12538,incorrect_mask/01792_Mask_Chin.jpg,incorrect_mask
3523,not_mask/03597.jpg,not_mask
4542,not_mask/01925.jpg,not_mask
34,not_mask/02179.jpg,not_mask
3400,not_mask/03811.jpg,not_mask
14198,incorrect_mask/04749_Mask_Mouth_Chin.jpg,incorrect_mask
10973,incorrect_mask/02280_Mask_Mouth_Chin.jpg,incorrect_mask
9305,correct_mask/correct_mask_001375.jpg,correct_mask
14481,incorrect_mask/03648_Mask_Mouth_Chin.jpg,incorrect_mask
8020,correct_mask/correct_mask_001061.jpg,correct_mask
2652,not_mask/03216.jpg,not_mask
5653,correct_mask/03838_Mask.jpg,correct_mask
10402,incorrect_mask/00050_Mask_Mouth_Chin.jpg,incorrect_mask
11884,incorrect_mask/00114_Mask_Mouth_Chin.jpg,incorrect_mask
11932,incorrect_mask/02570_Mask_Mouth_Chin.jpg,incorrect_mask
11313,incorrect_mask/02066_Mask_Mouth_Chin.jpg,incorrect_mask
11519,incorrect_mask/aug_199.jpg,incorrect_mask
292,not_mask/03619.jpg,not_mask
2836,not_mask/03540.jpg,not_mask
10708,incorrect_mask/03117_Mask_Mouth_Chin.jpg,incorrect_mask
9867,incorrect_mask/00817_Mask_Chin.jpg,incorrect_mask
11304,incorrect_mask/00543_Mask_Mouth_Chin.jpg,incorrect_mask
2870,not_mask/04858.jpg,not_mask
12548,incorrect_mask/01866_Mask_Mouth_Chin.jpg,incorrect_mask
12072,incorrect_mask/02405_Mask_Mouth_Chin.jpg,incorrect_mask
9422,correct_mask/02166_Mask.jpg,correct_mask
10307,incorrect_mask/aug_647.jpg,incorrect_mask
6842,correct_mask/00456_Mask.jpg,correct_mask
10140,incorrect_mask/01724_Mask_Mouth_Chin.jpg,incorrect_mask
8104,correct_mask/03464_Mask.jpg,correct_mask
1318,not_mask/01422.jpg,not_mask
2730,not_mask/03722.jpg,not_mask
9993,incorrect_mask/02952_Mask_Nose_Mouth.jpg,incorrect_mask
6027,correct_mask/correct_mask_001590.jpg,correct_mask
8900,correct_mask/02720_Mask.jpg,correct_mask
14197,incorrect_mask/02687_Mask_Mouth_Chin.jpg,incorrect_mask
4879,not_mask/03588.jpg,not_mask
10194,incorrect_mask/00080_Mask_Mouth_Chin.jpg,incorrect_mask
8889,correct_mask/04897_Mask.jpg,correct_mask
11161,incorrect_mask/03644_Mask_Mouth_Chin.jpg,incorrect_mask
13381,incorrect_mask/01581_Mask_Mouth_Chin.jpg,incorrect_mask
2228,not_mask/04872.jpg,not_mask
7983,correct_mask/03837_Mask.jpg,correct_mask
4418,not_mask/03595.jpg,not_mask
8971,correct_mask/04551_Mask.jpg,correct_mask
6237,correct_mask/04545_Mask.jpg,correct_mask
5932,correct_mask/02173_Mask.jpg,correct_mask
9668,correct_mask/02666_Mask.jpg,correct_mask
7930,correct_mask/04844_Mask.jpg,correct_mask
356,not_mask/00950.jpg,not_mask
14606,incorrect_mask/04513_Mask_Mouth_Chin.jpg,incorrect_mask
14462,incorrect_mask/04081_Mask_Mouth_Chin.jpg,incorrect_mask
12627,incorrect_mask/aug_21.jpg,incorrect_mask
8261,correct_mask/correct_mask_000851.jpg,correct_mask
4584,not_mask/00084.jpg,not_mask
837,not_mask/00763.jpg,not_mask
266,not_mask/02673.jpg,not_mask
2006,not_mask/00700.jpg,not_mask
5800,correct_mask/correct_mask_001759.jpg,correct_mask
10599,incorrect_mask/03691_Mask_Mouth_Chin.jpg,incorrect_mask
2362,not_mask/01192.jpg,not_mask
6624,correct_mask/01917_Mask.jpg,correct_mask
9222,correct_mask/00066_Mask.jpg,correct_mask
12271,incorrect_mask/00643_Mask_Mouth_Chin.jpg,incorrect_mask
10691,incorrect_mask/00354_Mask_Mouth_Chin.jpg,incorrect_mask
7688,correct_mask/01267_Mask.jpg,correct_mask
5767,correct_mask/03900_Mask.jpg,correct_mask
826,not_mask/01160.jpg,not_mask
9535,correct_mask/01918_Mask.jpg,correct_mask
4253,not_mask/02991.jpg,not_mask
8079,correct_mask/01760_Mask.jpg,correct_mask
13059,incorrect_mask/04269_Mask_Mouth_Chin.jpg,incorrect_mask
8583,correct_mask/02206_Mask.jpg,correct_mask
1441,not_mask/01130.jpg,not_mask
3066,not_mask/02461.jpg,not_mask
9423,correct_mask/00301_Mask.jpg,correct_mask
2748,not_mask/01814.jpg,not_mask
8317,correct_mask/02111_Mask.jpg,correct_mask
11591,incorrect_mask/00064_Mask_Mouth_Chin.jpg,incorrect_mask
3061,not_mask/00192.jpg,not_mask
889,not_mask/04048.jpg,not_mask
14083,incorrect_mask/04664_Mask_Mouth_Chin.jpg,incorrect_mask
12277,incorrect_mask/01027_Mask_Mouth_Chin.jpg,incorrect_mask
11269,incorrect_mask/03120_Mask_Mouth_Chin.jpg,incorrect_mask
1963,not_mask/03210.jpg,not_mask
3125,not_mask/01243.jpg,not_mask
5642,correct_mask/03423_Mask.jpg,correct_mask
10743,incorrect_mask/03189_Mask_Mouth_Chin.jpg,incorrect_mask
1127,not_mask/03667.jpg,not_mask
8969,correct_mask/01993_Mask.jpg,correct_mask
11541,incorrect_mask/01441_Mask_Mouth_Chin.jpg,incorrect_mask
9906,incorrect_mask/04473_Mask_Mouth_Chin.jpg,incorrect_mask
9505,correct_mask/correct_mask_001605.jpg,correct_mask
6088,correct_mask/00638_Mask.jpg,correct_mask
7187,correct_mask/02869_Mask.jpg,correct_mask
13133,incorrect_mask/aug_475.jpg,incorrect_mask
1543,not_mask/02173.jpg,not_mask
3263,not_mask/01066.jpg,not_mask
8725,correct_mask/correct_mask_000358.jpg,correct_mask
12252,incorrect_mask/04710_Mask_Mouth_Chin.jpg,incorrect_mask
2268,not_mask/03653.jpg,not_mask
10713,incorrect_mask/00812_Mask_Mouth_Chin.jpg,incorrect_mask
8055,correct_mask/01980_Mask.jpg,correct_mask
10974,incorrect_mask/01789_Mask_Mouth_Chin.jpg,incorrect_mask
132,not_mask/01809.jpg,not_mask
9145,correct_mask/04367_Mask.jpg,correct_mask
11441,incorrect_mask/02568_Mask_Mouth_Chin.jpg,incorrect_mask
603,not_mask/04274.jpg,not_mask
6161,correct_mask/02890_Mask.jpg,correct_mask
843,not_mask/01239.jpg,not_mask
393,not_mask/00617.jpg,not_mask
13422,incorrect_mask/01315_Mask_Mouth_Chin.jpg,incorrect_mask
5786,correct_mask/02335_Mask.jpg,correct_mask
14035,incorrect_mask/01073_Mask_Mouth_Chin.jpg,incorrect_mask
4989,not_mask/01325.jpg,not_mask
3928,not_mask/00541.jpg,not_mask
6641,correct_mask/01055_Mask.jpg,correct_mask
5657,correct_mask/00575_Mask.jpg,correct_mask
12716,incorrect_mask/00624_Mask_Mouth_Chin.jpg,incorrect_mask
11578,incorrect_mask/02145_Mask_Mouth_Chin.jpg,incorrect_mask
6713,correct_mask/03202_Mask.jpg,correct_mask
2277,not_mask/03400.jpg,not_mask
7663,correct_mask/02168_Mask.jpg,correct_mask
3234,not_mask/02222.jpg,not_mask
11989,incorrect_mask/00710_Mask_Mouth_Chin.jpg,incorrect_mask
3498,not_mask/02151.jpg,not_mask
9568,correct_mask/04646_Mask.jpg,correct_mask
4613,not_mask/03016.jpg,not_mask
8701,correct_mask/03885_Mask.jpg,correct_mask
13238,incorrect_mask/00116_Mask_Mouth_Chin.jpg,incorrect_mask
401,not_mask/03326.jpg,not_mask
12031,incorrect_mask/02640_Mask_Mouth_Chin.jpg,incorrect_mask
12956,incorrect_mask/03748_Mask_Mouth_Chin.jpg,incorrect_mask
6756,correct_mask/00577_Mask.jpg,correct_mask
10359,incorrect_mask/02081_Mask_Mouth_Chin.jpg,incorrect_mask
11217,incorrect_mask/01320_Mask_Mouth_Chin.jpg,incorrect_mask
4680,not_mask/01293.jpg,not_mask
5008,correct_mask/03519_Mask.jpg,correct_mask
8086,correct_mask/01492_Mask.jpg,correct_mask
3403,not_mask/01753.jpg,not_mask
6844,correct_mask/correct_mask_001998.jpg,correct_mask
3883,not_mask/04844.jpg,not_mask
10122,incorrect_mask/04596_Mask_Mouth_Chin.jpg,incorrect_mask
9210,correct_mask/correct_mask_000007.jpg,correct_mask
8390,correct_mask/03604_Mask.jpg,correct_mask
13248,incorrect_mask/02906_Mask_Mouth_Chin.jpg,incorrect_mask
1573,not_mask/00935.jpg,not_mask
13644,incorrect_mask/01541_Mask_Mouth_Chin.jpg,incorrect_mask
9118,correct_mask/correct_mask_001221.jpg,correct_mask
2423,not_mask/01865.jpg,not_mask
11737,incorrect_mask/02949_Mask_Mouth_Chin.jpg,incorrect_mask
5264,correct_mask/02994_Mask.jpg,correct_mask
6664,correct_mask/02451_Mask.jpg,correct_mask
8093,correct_mask/04257_Mask.jpg,correct_mask
7441,correct_mask/00973_Mask.jpg,correct_mask
10479,incorrect_mask/01016_Mask_Mouth_Chin.jpg,incorrect_mask
11049,incorrect_mask/01080_Mask_Mouth_Chin.jpg,incorrect_mask
13401,incorrect_mask/02381_Mask_Mouth_Chin.jpg,incorrect_mask
11729,incorrect_mask/03809_Mask_Mouth_Chin.jpg,incorrect_mask
14379,incorrect_mask/02031_Mask_Mouth_Chin.jpg,incorrect_mask
7142,correct_mask/04231_Mask.jpg,correct_mask
809,not_mask/04704.jpg,not_mask
11716,incorrect_mask/01430_Mask_Mouth_Chin.jpg,incorrect_mask
9317,correct_mask/01730_Mask.jpg,correct_mask
2650,not_mask/02107.jpg,not_mask
7225,correct_mask/03189_Mask.jpg,correct_mask
14530,incorrect_mask/01387_Mask_Mouth_Chin.jpg,incorrect_mask
11398,incorrect_mask/aug_227.jpg,incorrect_mask
3190,not_mask/04941.jpg,not_mask
3620,not_mask/03513.jpg,not_mask
1702,not_mask/04718.jpg,not_mask
6440,correct_mask/correct_mask_001315.jpg,correct_mask
12407,incorrect_mask/02832_Mask_Mouth_Chin.jpg,incorrect_mask
3650,not_mask/04335.jpg,not_mask
14274,incorrect_mask/02119_Mask_Mouth_Chin.jpg,incorrect_mask
14080,incorrect_mask/00531_Mask_Mouth_Chin.jpg,incorrect_mask
8664,correct_mask/00522_Mask.jpg,correct_mask
12382,incorrect_mask/04259_Mask_Mouth_Chin.jpg,incorrect_mask
3370,not_mask/00323.jpg,not_mask
13783,incorrect_mask/01471_Mask_Mouth_Chin.jpg,incorrect_mask
12455,incorrect_mask/01551_Mask_Mouth_Chin.jpg,incorrect_mask
8855,correct_mask/correct_mask_001408.jpg,correct_mask
9953,incorrect_mask/03509_Mask_Mouth_Chin.jpg,incorrect_mask
11400,incorrect_mask/01235_Mask_Mouth_Chin.jpg,incorrect_mask
10899,incorrect_mask/03925_Mask_Mouth_Chin.jpg,incorrect_mask
10520,incorrect_mask/03505_Mask_Mouth_Chin.jpg,incorrect_mask
6662,correct_mask/correct_mask_001673.jpg,correct_mask
11293,incorrect_mask/04225_Mask_Mouth_Chin.jpg,incorrect_mask
9761,incorrect_mask/00128_Mask_Mouth_Chin.jpg,incorrect_mask
664,not_mask/03476.jpg,not_mask
10109,incorrect_mask/01492_Mask_Mouth_Chin.jpg,incorrect_mask
10904,incorrect_mask/03537_Mask_Mouth_Chin.jpg,incorrect_mask
13348,incorrect_mask/incorrect-mask-17.jpg,incorrect_mask
1736,not_mask/04938.jpg,not_mask
5259,correct_mask/02610_Mask.jpg,correct_mask
3347,not_mask/00837.jpg,not_mask
1568,not_mask/00294.jpg,not_mask
462,not_mask/02933.jpg,not_mask
743,not_mask/04783.jpg,not_mask
222,not_mask/02783.jpg,not_mask
9597,correct_mask/03249_Mask.jpg,correct_mask
3994,not_mask/01754.jpg,not_mask
1979,not_mask/02305.jpg,not_mask
7372,correct_mask/00902_Mask.jpg,correct_mask
625,not_mask/02735.jpg,not_mask
10410,incorrect_mask/02589_Mask_Mouth_Chin.jpg,incorrect_mask
8944,correct_mask/00880_Mask.jpg,correct_mask
11846,incorrect_mask/02919_Mask_Mouth_Chin.jpg,incorrect_mask
11734,incorrect_mask/02889_Mask_Mouth_Chin.jpg,incorrect_mask
344,not_mask/02837.jpg,not_mask
5494,correct_mask/01636_Mask.jpg,correct_mask
6452,correct_mask/00346_Mask.jpg,correct_mask
8582,correct_mask/00206_Mask.jpg,correct_mask
9381,correct_mask/correct_mask_001753.jpg,correct_mask
4449,not_mask/04617.jpg,not_mask
2280,not_mask/04025.jpg,not_mask
456,not_mask/04888.jpg,not_mask
12177,incorrect_mask/aug_659.jpg,incorrect_mask
9002,correct_mask/correct_mask_001395.jpg,correct_mask
4335,not_mask/01900.jpg,not_mask
2621,not_mask/01807.jpg,not_mask
7612,correct_mask/04009_Mask.jpg,correct_mask
6061,correct_mask/02825_Mask.jpg,correct_mask
7828,correct_mask/03946_Mask.jpg,correct_mask
5512,correct_mask/03688_Mask.jpg,correct_mask
5838,correct_mask/03793_Mask.jpg,correct_mask
14127,incorrect_mask/02945_Mask_Mouth_Chin.jpg,incorrect_mask
5114,correct_mask/02575_Mask.jpg,correct_mask
9329,correct_mask/03158_Mask.jpg,correct_mask
5212,correct_mask/03915_Mask.jpg,correct_mask
9954,incorrect_mask/aug_452.jpg,incorrect_mask
1760,not_mask/03530.jpg,not_mask
842,not_mask/03886.jpg,not_mask
12885,incorrect_mask/03798_Mask_Mouth_Chin.jpg,incorrect_mask
12449,incorrect_mask/03588_Mask_Mouth_Chin.jpg,incorrect_mask
6224,correct_mask/correct_mask_001791.jpg,correct_mask
5199,correct_mask/04933_Mask.jpg,correct_mask
4803,not_mask/02200.jpg,not_mask
2902,not_mask/01543.jpg,not_mask
12507,incorrect_mask/01654_Mask_Mouth_Chin.jpg,incorrect_mask
5735,correct_mask/01673_Mask.jpg,correct_mask
6778,correct_mask/03941_Mask.jpg,correct_mask
5905,correct_mask/04255_Mask.jpg,correct_mask
10371,incorrect_mask/04366_Mask_Mouth_Chin.jpg,incorrect_mask
9705,correct_mask/correct_mask_001360.jpg,correct_mask
8724,correct_mask/02165_Mask.jpg,correct_mask
7953,correct_mask/02181_Mask.jpg,correct_mask
3431,not_mask/01498.jpg,not_mask
13826,incorrect_mask/02703_Mask_Mouth_Chin.jpg,incorrect_mask
8839,correct_mask/03940_Mask.jpg,correct_mask
12778,incorrect_mask/01876_Mask_Mouth_Chin.jpg,incorrect_mask
5688,correct_mask/02007_Mask.jpg,correct_mask
10819,incorrect_mask/02802_Mask_Mouth_Chin.jpg,incorrect_mask
11900,incorrect_mask/03253_Mask_Mouth_Chin.jpg,incorrect_mask
4725,not_mask/01394.jpg,not_mask
7583,correct_mask/03331_Mask.jpg,correct_mask
5130,correct_mask/02862_Mask.jpg,correct_mask
7834,correct_mask/03072_Mask.jpg,correct_mask
6916,correct_mask/04847_Mask.jpg,correct_mask
6006,correct_mask/correct_mask_000821.jpg,correct_mask
5758,correct_mask/03297_Mask.jpg,correct_mask
8926,correct_mask/02136_Mask.jpg,correct_mask
9853,incorrect_mask/03130_Mask_Mouth_Chin.jpg,incorrect_mask
10455,incorrect_mask/04369_Mask_Mouth_Chin.jpg,incorrect_mask
368,not_mask/03290.jpg,not_mask
12295,incorrect_mask/04126_Mask_Mouth_Chin.jpg,incorrect_mask
3593,not_mask/00579.jpg,not_mask
1415,not_mask/03642.jpg,not_mask
6005,correct_mask/02443_Mask.jpg,correct_mask
7743,correct_mask/00126_Mask.jpg,correct_mask
14587,incorrect_mask/00793_Mask_Mouth_Chin.jpg,incorrect_mask
9966,incorrect_mask/aug_69.jpg,incorrect_mask
6492,correct_mask/02800_Mask.jpg,correct_mask
9859,incorrect_mask/03813_Mask_Mouth_Chin.jpg,incorrect_mask
7671,correct_mask/04513_Mask.jpg,correct_mask
14304,incorrect_mask/02313_Mask_Mouth_Chin.jpg,incorrect_mask
1721,not_mask/01327.jpg,not_mask
11917,incorrect_mask/aug_482.jpg,incorrect_mask
5324,correct_mask/03745_Mask.jpg,correct_mask
4060,not_mask/02825.jpg,not_mask
14133,incorrect_mask/04699_Mask_Mouth_Chin.jpg,incorrect_mask
1824,not_mask/02803.jpg,not_mask
10305,incorrect_mask/00646_Mask_Mouth_Chin.jpg,incorrect_mask
6765,correct_mask/03851_Mask.jpg,correct_mask
11790,incorrect_mask/02006_Mask_Mouth_Chin.jpg,incorrect_mask
9479,correct_mask/correct_mask_002176.jpg,correct_mask
